CREATEDAT,CREATEDBY,MODIFIEDAT,MODIFIEDBY,code ,description,department_code
0010-10-20 22:00:00.000001110,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001110,juan.isaza@giproyectos.com,7689,Yotoco,76
0010-10-20 22:00:00.000001111,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001111,juan.isaza@giproyectos.com,76892,Yumbo,76
0010-10-20 22:00:00.000001112,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001112,juan.isaza@giproyectos.com,76895,Zarzal,76
0010-10-20 22:00:00.000001113,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001113,juan.isaza@giproyectos.com,97161,Carurú,97
0010-10-20 22:00:00.000001114,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001114,juan.isaza@giproyectos.com,97001,Mitú,97
0010-10-20 22:00:00.000001115,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001115,juan.isaza@giproyectos.com,97511,Pacoa,97
0010-10-20 22:00:00.000001116,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001116,juan.isaza@giproyectos.com,97777,Papunahua,97
0010-10-20 22:00:00.000001117,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001117,juan.isaza@giproyectos.com,97666,Taraira,97
0010-10-20 22:00:00.000001118,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001118,juan.isaza@giproyectos.com,97889,Yavaraté,97
0010-10-20 22:00:00.000001119,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001119,juan.isaza@giproyectos.com,99773,Cumaribo,99
0010-10-20 22:00:00.000001120,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001120,juan.isaza@giproyectos.com,99524,La Primavera,99
0010-10-20 22:00:00.000001121,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001121,juan.isaza@giproyectos.com,99001,Puerto Carreño,99
0010-10-20 22:00:00.000001122,juan.isaza@giproyectos.com,0010-10-20 22:00:00.000001122,juan.isaza@giproyectos.com,99624,Santa Rosalía,99
